TARGET 7ff61980f340 function=FUN_7ff61980f340@7ff61980f340
                              (param_1,piVar6 + 0xb2,piVar6 + 0x202,piVar6 + 0x242);
          }
          FUN_7ff619810460(param_1);
        }
        uVar11 = 0;
      }
      else {
        cVar3 = FUN_7ff6183cdc50(0x13);
        if (cVar3 != '\0') {
          local_378 = _DAT_7ff619d1c490;
          uStack_370 = uRam00007ff619d1c498;
          local_358 = _DAT_7ff619d1ac00;
          uStack_350 = uRam00007ff619d1ac08;
          local_368 = _DAT_7ff619d1cad0;
          uStack_360 = uRam00007ff619d1cad8;
          local_338 = _DAT_7ff619d1c790;
          uStack_330 = uRam00007ff619d1c798;
          local_388 = &PTR_FUN_7ff619d17f30;
          local_380 = 0x307171f;
          local_37c = 0x111c041a;
          local_348 = _DAT_7ff619d191a0;
          uStack_340 = uRam00007ff619d191a8;
          local_328 = 0xbea0a7b9a5afaea8;
          uStack_320 = CONCAT62(uStack_320._2_6_,0xff);
          (*(code *)PTR_FUN_7ff619d17f30)(&local_388,0x140,local_2d8);
          if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + uVar16 * 8) + 0x9aa54)
               < DAT_7ff61b2820e4) &&
             (_Init_thread_header(&DAT_7ff61b2820e4), DAT_7ff61b2820e4 == -1)) {
            FUN_7ff6183cd770(&DAT_7ff61b2820e0,local_2d8);
            _Init_thread_footer(&DAT_7ff61b2820e4);
          }
          uVar7 = FUN_7ff618458650(piVar6 + 0x15f);
          FUN_7ff618102e50(local_198,local_2d8,param_1,uVar7);
                    /* WARNING: Subroutine does not return */
          thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2820e0,local_198);
        }
        cVar3 = '\0';
        uVar11 = 1;
      }
      goto LAB_7ff61981185b;
    }
  }
  else {
    cVar3 = FUN_7ff6183cdc50();
    if (cVar3 != '\0') {
      local_378 = _DAT_7ff619d1c490;
      uStack_370 = uRam00007ff619d1c498;
      local_358 = _DAT_7ff619d1ac00;
      uStack_350 = uRam00007ff619d1ac08;
      local_368 = _DAT_7ff619d1cad0;
      uStack_360 = uRam00007ff619d1cad8;
      uStack_320 = uStack_320 & 0xffffffffffffff00;
      local_338 = _DAT_7ff619d1c790;
      uStack_330 = uRam00007ff619d1c798;
      local_388 = &PTR_FUN_7ff619d17f20;
      local_380 = 0x307171f;
      local_37c = 0x111c041a;
      local_348 = _DAT_7ff619d191a0;
      uStack_340 = uRam00007ff619d191a8;
      local_328 = 0xfea3afbba3a6afbb;
      (*(code *)PTR_FUN_7ff619d17f20)(&local_388,0x140,local_2d8);
      if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + uVar14 * 8) + 0x9aa54) <
           DAT_7ff61b2820bc) && (_Init_thread_header(&DAT_7ff61b2820bc), DAT_7ff61b2820bc == -1)) {
        FUN_7ff6183cd770(&DAT_7ff61b2820b8,local_2d8);
        _Init_thread_footer(&DAT_7ff61b2820bc);
      }
      uVar7 = FUN_7ff618458650(piVar6 + 0x15f);
      FUN_7ff618102e50(local_198,local_2d8,param_1,uVar7);
                    /* WARNING: Subroutine does not return */
      thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2820b8,local_198);
    }
    cVar3 = '\0';
    local_3e8 = 1;
LAB_7ff619811243:
    cVar4 = FUN_7ff6183cdc50(0x13);
    if (cVar4 != '\0') {
      local_378 = _DAT_7ff619d1c490;
      uStack_370 = uRam00007ff619d1c498;
      local_358 = _DAT_7ff619d1ae30;
      uStack_350 = uRam00007ff619d1ae38;
      local_368 = _DAT_7ff619d1c480;
      uStack_360 = uRam00007ff619d1c488;
      local_338 = _DAT_7ff619d19670;
      uStack_330 = uRam00007ff619d19678;
      local_388 = &PTR_FUN_7ff619d17f30;
      local_380 = 0x307171f;
      local_37c = 0x111c041a;
      local_348 = _DAT_7ff619d1ad80;
      uStack_340 = uRam00007ff619d1ad88;
      local_328 = 0xbea0a7b9ada8a3af;
      uStack_320 = CONCAT62(uStack_320._2_6_,0xff);
      (*(code *)PTR_FUN_7ff619d17f30)(&local_388,0x140,local_2d8);
      if ((*(int *)(*(longlong *)
                     (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                   0x9aa54) < DAT_7ff61b2820cc) &&
         (_Init_thread_header(&DAT_7ff61b2820cc), DAT_7ff61b2820cc == -1)) {
        FUN_7ff6183cd770(&DAT_7ff61b2820c8,local_2d8);
        _Init_thread_footer(&DAT_7ff61b2820cc);
      }
      uVar7 = FUN_7ff618458650(piVar6 + 0x15f);
      FUN_7ff618102e50(local_198,local_2d8,param_1,uVar7);
                    /* WARNING: Subroutine does not return */
      thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2820c8,local_198);
    }
    uVar16 = (ulonglong)DAT_7ff61b37f0e0;
  }
  cVar4 = FUN_7ff6183cdc50(0x13);
  uVar11 = local_3e8;
  if (cVar4 != '\0') {
    local_378 = _DAT_7ff619d1c490;
    uStack_370 = uRam00007ff619d1c498;
    local_358 = _DAT_7ff619d1ae30;
    uStack_350 = uRam00007ff619d1ae38;
    local_368 = _DAT_7ff619d1c480;
    uStack_360 = uRam00007ff619d1c488;
    local_338 = _DAT_7ff619d199c0;
    uStack_330 = uRam00007ff619d199c8;
    local_388 = &PTR_FUN_7ff619d12fb0;
    local_380 = 0x307171f;
    local_37c = 0x111c041a;
    local_348 = _DAT_7ff619d1c060;
    uStack_340 = uRam00007ff619d1c068;
    local_328 = 0xb9abaaacecb9afb0;
    uStack_320 = CONCAT26(uStack_320._6_2_,0xfbbabcbba5);
    (*(code *)PTR_FUN_7ff619d12fb0)(&local_388,0x140,local_2d8);
    if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + uVar16 * 8) + 0x9aa54) <
         DAT_7ff61b2820dc) && (_Init_thread_header(&DAT_7ff61b2820dc), DAT_7ff61b2820dc == -1)) {
      FUN_7ff6183cd770(&DAT_7ff61b2820d8,local_2d8);
      _Init_thread_footer(&DAT_7ff61b2820dc);
    }
    uVar7 = FUN_7ff618458650(piVar6 + 0x15f);
    FUN_7ff618102e50(local_198,local_2d8,param_1,uVar7);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2820d8,local_198);
  }
LAB_7ff61981185b:
  lVar10 = FUN_7ff61980af00(param_1);
  *(uint *)(lVar10 + 4) = *(uint *)(lVar10 + 4) & 0xffffe7ff;
  if ((cVar3 == '\0') && (local_3e4 == 0)) {
    local_3e4 = 2;
  }
  *local_3a0 = local_3e4;
  *local_398 = uVar11;
  return cVar3;
}


============================================================
FUNCTION FUN_7ff6198023e0@7ff6198023e0 size=547

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

bool FUN_7ff6198023e0(undefined4 param_1)

{
  int iVar1;
  char cVar2;
  longlong lVar3;
  undefined8 uVar4;
  byte *pbVar5;
  uint uVar6;
  byte *pbVar7;
  uint uVar8;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_338 [32];
  undefined4 local_318;
  undefined **local_2f8;
  undefined4 local_2f0;
  undefined4 local_2ec;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined8 local_2c8;
  undefined8 uStack_2c0;
  undefined8 local_2b8;
  undefined8 uStack_2b0;
  undefined4 local_2a8;
  undefined1 local_298 [320];
  undefined1 local_158 [320];
  ulonglong local_18;
  
  local_18 = DAT_7ff61a119a88 ^ (ulonglong)auStack_338;
  lVar3 = FUN_7ff61980af00();
  uVar8 = 0;
  pbVar7 = (byte *)(lVar3 + 200);
  do {
    if ((*pbVar7 & 1) != 0) {
      uVar6 = 0;
      pbVar5 = (byte *)(lVar3 + 0x608);
      do {
        if (((*pbVar5 & 1) != 0) && (*(longlong *)(pbVar7 + 8) == *(longlong *)(pbVar5 + 8)))
        goto LAB_7ff619802489;
        uVar6 = uVar6 + 1;
        pbVar5 = pbVar5 + 0x10;
      } while (uVar6 < 0x20);
      *(undefined8 *)(lVar3 + 0x808 + (longlong)*(int *)(lVar3 + 0x948) * 8) =
           *(undefined8 *)(pbVar7 + 8);
      *(byte *)((longlong)*(int *)(lVar3 + 0x948) + 0x908 + lVar3) = *pbVar7 >> 2 & 1;
      *(byte *)((longlong)*(int *)(lVar3 + 0x948) + 0x928 + lVar3) = *pbVar7 >> 1 & 1;
      *(int *)(lVar3 + 0x948) = *(int *)(lVar3 + 0x948) + 1;
    }
LAB_7ff619802489:
    uVar8 = uVar8 + 1;
    pbVar7 = pbVar7 + 0x10;
    if (0x1f < uVar8) {
      iVar1 = *(int *)(lVar3 + 0x948);
      if (0 < iVar1) {
        cVar2 = FUN_7ff6183cdc50(0x13);
        if (cVar2 != '\0') {
          local_2e8 = _DAT_7ff619d1c490;
          uStack_2e0 = uRam00007ff619d1c498;
          local_2d8 = _DAT_7ff619d1c9e0;
          uStack_2d0 = uRam00007ff619d1c9e8;
          local_2c8 = _DAT_7ff619d1ae70;
          uStack_2c0 = uRam00007ff619d1ae78;
          local_2b8 = _DAT_7ff619d1b5e0;
          uStack_2b0 = uRam00007ff619d1b5e8;
          local_2f8 = &PTR_FUN_7ff619d18028;
          local_2f0 = 0x307171f;
          local_2ec = 0x111c041a;
          local_2a8 = 0x95c9dd;
          (*(code *)PTR_FUN_7ff619d18028)(&local_2f8,0x140,local_298);
          if (*(int *)(*(longlong *)
                        (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                      0x9aa54) < DAT_7ff61b28223c) {
            _Init_thread_header(&DAT_7ff61b28223c);
            if (DAT_7ff61b28223c == -1) {
              FUN_7ff6183cd770(&DAT_7ff61b282238,local_298);
              _Init_thread_footer(&DAT_7ff61b28223c);
            }
          }
          uVar4 = FUN_7ff618458650(lVar3 + 0x57c);
          local_318 = *(undefined4 *)(lVar3 + 0x948);
          FUN_7ff618102e50(local_158,local_298,param_1,uVar4);
                    /* WARNING: Subroutine does not return */
          thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282238,local_158);
        }
        iVar1 = *(int *)(lVar3 + 0x948);
      }
      return 0 < iVar1;
    }
  } while( true );
}


============================================================
FUNCTION FUN_7ff619802610@7ff619802610 size=548

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

bool FUN_7ff619802610(undefined4 param_1)

{
  int iVar1;
  char cVar2;
  longlong lVar3;
  undefined8 uVar4;
  byte *pbVar5;
  uint uVar6;
  byte *pbVar7;
  uint uVar8;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_338 [32];
  undefined4 local_318;
  undefined **local_2f8;
  undefined4 local_2f0;
  undefined4 local_2ec;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined8 local_2c8;
  undefined8 uStack_2c0;
  undefined8 local_2b8;
  undefined8 uStack_2b0;
  undefined4 local_2a8;
  undefined4 local_2a4;
  undefined1 local_298 [320];
  undefined1 local_158 [320];
  ulonglong local_18;
  
  local_18 = DAT_7ff61a119a88 ^ (ulonglong)auStack_338;
  lVar3 = FUN_7ff61980af00();
  uVar8 = 0;
  pbVar7 = (byte *)(lVar3 + 0x608);
  do {
    if ((*pbVar7 & 1) != 0) {
      uVar6 = 0;
      pbVar5 = (byte *)(lVar3 + 200);
      do {
        if ((((*pbVar5 & 1) != 0) && (*(longlong *)(pbVar5 + 8) == *(longlong *)(pbVar7 + 8))) &&
           ((*pbVar5 >> 1 & 1) == (*pbVar7 >> 1 & 1))) goto LAB_7ff6198026c6;
        uVar6 = uVar6 + 1;
        pbVar5 = pbVar5 + 0x10;
      } while (uVar6 < 0x20);
      *(undefined8 *)(lVar3 + 0x808 + (longlong)*(int *)(lVar3 + 0x948) * 8) =
           *(undefined8 *)(pbVar7 + 8);
      *(byte *)((longlong)*(int *)(lVar3 + 0x948) + 0x908 + lVar3) = *pbVar7 >> 2 & 1;
      *(int *)(lVar3 + 0x948) = *(int *)(lVar3 + 0x948) + 1;
    }
LAB_7ff6198026c6:
    uVar8 = uVar8 + 1;
    pbVar7 = pbVar7 + 0x10;
    if (0x1f < uVar8) {
      iVar1 = *(int *)(lVar3 + 0x948);
      if (0 < iVar1) {
        cVar2 = FUN_7ff6183cdc50(0x13);
        if (cVar2 != '\0') {
          local_2e8 = _DAT_7ff619d1c490;
          uStack_2e0 = uRam00007ff619d1c498;
          local_2d8 = _DAT_7ff619d1c9e0;
          uStack_2d0 = uRam00007ff619d1c9e8;
          local_2c8 = _DAT_7ff619d1aba0;
          uStack_2c0 = uRam00007ff619d1aba8;
          local_2b8 = _DAT_7ff619d195d0;
          uStack_2b0 = uRam00007ff619d195d8;
          local_2f8 = &PTR_FUN_7ff619d17f98;
          local_2f0 = 0x307171f;
          local_2ec = 0x111c041a;
          local_2a8 = 0xd5cec299;
          local_2a4 = 0x91cdd9;
          (*(code *)PTR_FUN_7ff619d17f98)(&local_2f8,0x140,local_298);
          if (*(int *)(*(longlong *)
                        (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                      0x9aa54) < DAT_7ff61b282234) {
            _Init_thread_header(&DAT_7ff61b282234);
            if (DAT_7ff61b282234 == -1) {
              FUN_7ff6183cd770(&DAT_7ff61b282230,local_298);
              _Init_thread_footer(&DAT_7ff61b282234);
            }
          }
          uVar4 = FUN_7ff618458650(lVar3 + 0x57c);
          local_318 = *(undefined4 *)(lVar3 + 0x948);
          FUN_7ff618102e50(local_158,local_298,param_1,uVar4);
                    /* WARNING: Subroutine does not return */
          thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282230,local_158);
        }
        iVar1 = *(int *)(lVar3 + 0x948);
      }
      return 0 < iVar1;
    }
  } while( true );
}


============================================================
FUNCTION FUN_7ff619810260@7ff619810260 size=507

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff619810260(undefined4 param_1)

{
  char cVar1;
  longlong lVar2;
  undefined8 uVar3;
  longlong lVar4;
  longlong *plVar5;
  byte bVar6;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_328 [32];
  undefined **local_308;
  undefined4 local_300;
  undefined4 local_2fc;
  undefined8 local_2f8;
  undefined8 uStack_2f0;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined8 local_2c8;
  undefined8 uStack_2c0;
  undefined8 local_2b8;
  undefined8 uStack_2b0;
  undefined2 local_2a8;
  undefined1 local_298 [320];
  undefined1 local_158 [320];
  ulonglong local_18;
  
  local_18 = DAT_7ff61a119a88 ^ (ulonglong)auStack_328;
  lVar2 = FUN_7ff61980af00();
  cVar1 = FUN_7ff6183cdc50(0x13);
  if (cVar1 != '\0') {
    local_2f8 = _DAT_7ff619d1c490;
    uStack_2f0 = uRam00007ff619d1c498;
    local_2d8 = _DAT_7ff619d1a960;
    uStack_2d0 = uRam00007ff619d1a968;
    local_2e8 = _DAT_7ff619d1c930;
    uStack_2e0 = uRam00007ff619d1c938;
    local_2b8 = _DAT_7ff619d19fa0;
    uStack_2b0 = uRam00007ff619d19fa8;
    local_308 = &PTR_FUN_7ff619d13330;
    local_300 = 0x307171f;
    local_2fc = 0x111c041a;
    local_2c8 = _DAT_7ff619d1c310;
    uStack_2c0 = uRam00007ff619d1c318;
    local_2a8 = 0xe7;
    (*(code *)PTR_FUN_7ff619d13330)(&local_308,0x140,local_298);
    if (*(int *)(*(longlong *)
                  (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                0x9aa54) < DAT_7ff61b2822ac) {
      _Init_thread_header(&DAT_7ff61b2822ac);
      if (DAT_7ff61b2822ac == -1) {
        FUN_7ff6183cd770(&DAT_7ff61b2822a8,local_298);
        _Init_thread_footer(&DAT_7ff61b2822ac);
      }
    }
    uVar3 = FUN_7ff618458650(lVar2 + 0x57c);
    FUN_7ff618102e50(local_158,local_298,param_1,uVar3);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2822a8,local_158);
  }
  *(undefined2 *)(lVar2 + 0x56c) = *(undefined2 *)(lVar2 + 0x2cc);
  *(undefined4 *)(lVar2 + 0x570) = *(undefined4 *)(lVar2 + 0x2d0);
  *(undefined4 *)(lVar2 + 0x574) = *(undefined4 *)(lVar2 + 0x2d4);
  *(undefined4 *)(lVar2 + 0x578) = *(undefined4 *)(lVar2 + 0x2d8);
  lVar4 = FUN_7ff61980af00(param_1);
  bVar6 = 0;
  if (*(char *)(lVar4 + 0x9d4) != '\0') {
    bVar6 = *(byte *)(lVar4 + 0x56c) & 1;
  }
  if (bVar6 != 0) {
    plVar5 = (longlong *)FUN_7ff618f87c70();
    (**(code **)(*plVar5 + 0x28))(plVar5,param_1,*(undefined4 *)(lVar2 + 0x9d0),lVar2 + 0x568);
  }
  return;
}


============================================================
FUNCTION FUN_7ff619810460@7ff619810460 size=998

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff619810460(undefined4 param_1)

{
  uint uVar1;
  int iVar2;
  char cVar3;
  longlong lVar4;
  undefined8 uVar5;
  longlong lVar6;
  longlong *plVar7;
  ulonglong uVar8;
  ulonglong uVar9;
  ushort *puVar10;
  ulonglong uVar11;
  byte *pbVar12;
  ulonglong uVar13;
  uint uVar14;
  ulonglong uVar15;
  byte bVar16;
  ulonglong uVar17;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_358 [32];
  undefined4 local_338;
  undefined4 local_324;
  undefined **local_318;
  undefined4 local_310;
  undefined4 local_30c;
  undefined8 local_308;
  undefined8 uStack_300;
  undefined8 local_2f8;
  undefined8 uStack_2f0;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined1 local_2c8;
  undefined1 local_2b8 [320];
  undefined1 local_178 [320];
  ulonglong local_38;
  
  local_38 = DAT_7ff61a119a88 ^ (ulonglong)auStack_358;
  local_324 = param_1;
  lVar4 = FUN_7ff61980af00();
  uVar1 = *(uint *)(lVar4 + 4);
  cVar3 = FUN_7ff6183cdc50();
  uVar8 = (ulonglong)DAT_7ff61b37f0e0;
  if (cVar3 != '\0') {
    local_308 = _DAT_7ff619d1c490;
    uStack_300 = uRam00007ff619d1c498;
    local_2f8 = _DAT_7ff619d1ce50;
    uStack_2f0 = uRam00007ff619d1ce58;
    local_2c8 = 0;
    local_2e8 = _DAT_7ff619d1bf90;
    uStack_2e0 = uRam00007ff619d1bf98;
    local_2d8 = _DAT_7ff619d19120;
    uStack_2d0 = uRam00007ff619d19128;
    local_318 = &PTR_FUN_7ff619d13380;
    local_310 = 0x307171f;
    local_30c = 0x111c041a;
    (*(code *)PTR_FUN_7ff619d13380)(&local_318,0x140,local_2b8);
    if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + uVar8 * 8) + 0x9aa54) <
         DAT_7ff61b2822bc) && (_Init_thread_header(&DAT_7ff61b2822bc), DAT_7ff61b2822bc == -1)) {
      FUN_7ff6183cd770(&DAT_7ff61b2822b8,local_2b8);
      _Init_thread_footer(&DAT_7ff61b2822bc);
    }
    uVar5 = FUN_7ff618458650(lVar4 + 0x57c);
    FUN_7ff618102e50(local_178,local_2b8,param_1,uVar5);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b2822b8,local_178);
  }
  iVar2 = *(int *)(lVar4 + 0x948);
  uVar17 = 0;
  if ((iVar2 != 0) && (uVar11 = uVar17, uVar15 = uVar17, param_1 = local_324, 0 < iVar2)) {
    do {
      lVar6 = *(longlong *)(lVar4 + 0x808 + uVar15 * 8);
      uVar8 = 0xffffffffffffffff;
      pbVar12 = (byte *)(lVar4 + 0x608);
      uVar13 = uVar17;
      uVar9 = uVar17;
      if (lVar6 != 0) {
        do {
          uVar14 = (uint)uVar9;
          if ((((*pbVar12 & 1) != 0) || (uVar9 = uVar13, uVar8 != 0xffffffffffffffff)) &&
             (uVar9 = uVar8,
             *(longlong *)(lVar4 + 0x808 + (longlong)(int)uVar11 * 8) == *(longlong *)(pbVar12 + 8))
             ) break;
          uVar14 = uVar14 + 1;
          uVar8 = uVar9;
          pbVar12 = pbVar12 + 0x10;
          uVar13 = uVar13 + 1;
          uVar9 = (ulonglong)uVar14;
        } while ((int)uVar14 < 0x20);
        if (uVar14 == 0x20) {
          puVar10 = (ushort *)((byte *)(lVar4 + 0x608) + uVar8 * 0x10);
          *(longlong *)(puVar10 + 4) = lVar6;
          *puVar10 = *puVar10 | 1;
          if (*(char *)(uVar15 + 0x928 + lVar4) != '\0') {
            *puVar10 = *puVar10 | 2;
          }
          if (*(char *)(uVar15 + 0x908 + lVar4) != '\0') {
            *puVar10 = *puVar10 | 4;
          }
        }
      }
      uVar15 = uVar15 + 1;
      uVar11 = (ulonglong)((int)uVar11 + 1);
    } while ((longlong)uVar15 < (longlong)iVar2);
    uVar8 = (ulonglong)DAT_7ff61b37f0e0;
  }
  cVar3 = FUN_7ff6183cdc50(0x13);
  if (cVar3 == '\0') {
    *(undefined4 *)(lVar4 + 0x948) = 0;
    *(uint *)(lVar4 + 4) = uVar1 & 0xfffffbff | 0x800;
